employee_id,department,manager_leadership_style,pers_openness,pers_conscientiousness,pers_extraversion,pers_agreeableness,pers_neuroticism,work_flexibility_preference,years_at_company,p_o_fit_score,fit_eligibility_class
EMP_01218,Marketing,Autocratic/Micromanagement,3.69,4.53,3.47,3.49,1.94,4,4.1,39.3,Low
EMP_01219,Product Management,Supportive,3.79,4.63,2.97,2.65,1.17,4,0.8,62.4,Moderate
EMP_01220,Marketing,Supportive,4.1,4.16,2.97,3.52,2.85,4,6.5,47.4,Moderate
EMP_01221,Engineering,Autocratic/Micromanagement,3.64,2.89,3.9,3.87,2.16,3,1.0,42.2,Low
EMP_01222,Engineering,Supportive,2.64,4.08,2.92,3.78,2.75,4,1.9,57.8,Moderate
EMP_01223,Sales,Autocratic/Micromanagement,4.1,3.41,4.56,4.25,2.9,5,0.5,37.3,Low
EMP_01224,Product Management,Autocratic/Micromanagement,2.75,3.74,3.96,3.03,1.32,1,1.5,46.2,Moderate
EMP_01225,Engineering,Democratic,2.7,3.63,2.25,4.21,2.79,4,7.5,37.6,Low
EMP_01226,Marketing,Supportive,3.73,3.41,2.16,2.86,1.96,5,0.5,55.5,Moderate
EMP_01227,Sales,Democratic,4.09,4.47,2.99,2.79,2.02,2,2.1,45.4,Moderate
EMP_01228,Sales,Democratic,3.82,5.0,2.7,3.85,2.85,2,2.9,43.6,Low
EMP_01229,Data Science,Supportive,3.84,3.26,1.03,2.71,2.83,3,2.0,45.9,Moderate
EMP_01230,Sales,Democratic,3.92,3.13,4.04,3.72,2.41,5,8.0,63.6,Moderate
EMP_01231,Product Management,Autocratic/Micromanagement,4.15,3.69,3.87,3.77,1.61,4,7.0,31.0,Low
EMP_01232,HR,Democratic,3.41,3.13,3.25,3.73,2.66,4,2.7,45.4,Moderate
EMP_01233,HR,Autocratic/Micromanagement,3.65,3.95,3.91,3.16,1.6,1,3.4,49.7,Moderate
EMP_01234,HR,Supportive,3.62,3.83,2.93,3.86,1.0,2,2.6,60.5,Moderate
EMP_01235,Engineering,Democratic,3.8,3.17,2.66,4.17,2.5,3,4.7,45.9,Moderate
EMP_01236,Sales,Supportive,3.52,3.89,2.95,4.17,1.75,3,6.2,47.8,Moderate
EMP_01237,Sales,Democratic,3.9,4.17,2.79,4.08,3.29,3,9.3,41.0,Low
EMP_01238,Marketing,Supportive,4.41,2.7,3.5,3.36,1.02,3,0.5,56.0,Moderate
EMP_01239,Engineering,Supportive,3.29,3.61,3.81,3.47,2.87,2,1.3,43.9,Low
EMP_01240,Product Management,Supportive,4.47,4.17,3.54,2.29,2.68,4,9.7,45.7,Moderate
EMP_01241,Sales,Democratic,4.03,4.27,1.24,3.11,3.89,3,7.8,18.7,Low
EMP_01242,Engineering,Autocratic/Micromanagement,3.43,3.47,2.95,4.14,3.23,4,0.9,43.4,Low
EMP_01243,Engineering,Autocratic/Micromanagement,2.95,2.96,3.19,3.92,2.58,4,3.2,33.8,Low
EMP_01244,HR,Autocratic/Micromanagement,4.08,4.03,3.12,2.92,3.38,3,3.3,19.5,Low
EMP_01245,Marketing,Autocratic/Micromanagement,3.48,4.39,2.4,4.77,2.15,4,2.9,41.0,Low
EMP_01246,Marketing,Democratic,2.91,4.03,3.23,3.68,3.42,1,0.9,30.6,Low
EMP_01247,Product Management,Democratic,3.98,3.06,4.01,2.54,2.73,4,3.5,40.0,Low
EMP_01248,Marketing,Autocratic/Micromanagement,3.55,3.49,2.53,3.94,2.33,3,1.4,41.4,Low
EMP_01249,Engineering,Democratic,2.77,4.0,2.96,3.29,3.19,5,1.3,39.6,Low
EMP_01250,Sales,Democratic,3.2,3.66,2.13,2.88,2.07,4,2.3,29.6,Low
EMP_01251,Engineering,Democratic,3.9,3.05,2.59,3.64,2.56,4,4.2,47.4,Moderate
EMP_01252,HR,Autocratic/Micromanagement,3.71,3.7,1.74,4.1,1.07,1,5.9,43.6,Low
EMP_01253,Sales,Supportive,3.09,3.69,2.65,3.94,2.62,4,0.7,46.4,Moderate
EMP_01254,Marketing,Democratic,2.52,4.8,2.14,4.2,2.12,4,5.8,47.5,Moderate
EMP_01255,Sales,Democratic,4.67,3.52,4.47,3.49,3.5,3,7.4,48.4,Moderate
EMP_01256,HR,Democratic,2.94,4.48,1.81,3.97,1.44,3,13.2,49.3,Moderate
EMP_01257,Product Management,Supportive,2.52,3.35,3.24,4.29,2.19,4,3.1,53.2,Moderate
EMP_01258,Data Science,Democratic,3.7,4.22,3.1,2.95,3.72,4,1.2,50.6,Moderate
EMP_01259,Product Management,Supportive,3.45,3.26,4.42,2.9,3.43,2,0.7,42.3,Low
EMP_01260,Data Science,Supportive,3.94,4.58,3.32,3.53,1.11,2,4.6,70.1,Moderate
EMP_01261,Sales,Autocratic/Micromanagement,3.82,4.01,2.69,3.1,3.86,4,1.1,37.4,Low
EMP_01262,Product Management,Democratic,3.46,4.02,4.19,3.43,3.82,5,0.9,41.6,Low
EMP_01263,Engineering,Supportive,2.88,4.04,3.35,4.83,2.94,4,4.0,46.5,Moderate
EMP_01264,Sales,Democratic,3.64,4.22,3.21,2.71,2.41,4,5.9,38.8,Low
EMP_01265,Marketing,Democratic,4.04,4.41,2.74,3.01,3.02,5,1.2,38.1,Low
EMP_01266,Engineering,Democratic,3.45,3.75,4.0,3.29,2.58,2,0.9,41.6,Low
EMP_01267,Engineering,Autocratic/Micromanagement,4.69,3.6,3.19,4.22,1.99,1,3.7,28.9,Low
EMP_01268,Marketing,Democratic,3.76,4.58,2.35,3.17,2.86,5,1.8,34.7,Low
EMP_01269,Engineering,Autocratic/Micromanagement,3.53,3.48,2.8,3.35,3.47,5,4.7,39.9,Low
EMP_01270,Sales,Democratic,3.8,3.23,3.12,4.14,2.25,5,14.5,54.2,Moderate
EMP_01271,Engineering,Autocratic/Micromanagement,3.56,2.35,3.54,2.71,3.26,1,9.0,18.0,Low
EMP_01272,Data Science,Autocratic/Micromanagement,4.22,4.05,4.1,3.36,3.42,3,2.6,12.1,Low
EMP_01273,Marketing,Autocratic/Micromanagement,3.48,4.65,3.51,3.49,3.15,4,5.9,39.0,Low
EMP_01274,Sales,Democratic,3.61,3.7,4.74,4.1,1.52,1,11.1,62.9,Moderate
EMP_01275,HR,Democratic,2.81,3.66,2.43,2.26,2.82,5,1.0,38.6,Low
EMP_01276,Data Science,Supportive,3.04,3.86,4.24,3.17,2.66,4,2.7,53.3,Moderate
EMP_01277,Sales,Democratic,3.25,4.12,3.26,3.49,3.47,5,0.5,43.0,Low
EMP_01278,Sales,Democratic,3.78,5.0,2.71,2.54,2.82,3,12.5,37.7,Low
EMP_01279,Engineering,Democratic,4.29,4.3,3.38,3.51,2.18,5,0.5,62.5,Moderate
EMP_01280,Engineering,Autocratic/Micromanagement,4.17,4.44,4.14,3.68,2.37,4,3.0,32.0,Low
EMP_01281,Data Science,Democratic,2.89,4.08,2.65,3.95,1.61,4,1.7,51.7,Moderate
EMP_01282,Marketing,Supportive,3.88,3.33,3.07,3.65,2.82,3,2.7,50.9,Moderate
EMP_01283,Product Management,Supportive,3.53,4.26,2.82,3.99,3.22,4,0.8,49.1,Moderate
EMP_01284,Sales,Supportive,4.41,4.27,2.57,4.07,3.32,3,0.5,43.1,Low
EMP_01285,Data Science,Supportive,4.47,3.52,2.64,3.37,3.89,4,6.9,49.1,Moderate
EMP_01286,Sales,Democratic,2.8,3.25,2.31,3.53,3.6,4,10.5,24.4,Low
EMP_01287,Engineering,Democratic,3.39,4.99,2.65,3.3,3.62,3,4.7,41.4,Low
EMP_01288,Product Management,Supportive,2.89,4.37,3.05,3.71,1.4,2,3.9,48.1,Moderate
EMP_01289,Data Science,Supportive,3.47,3.2,3.6,3.19,2.96,4,5.7,52.4,Moderate
EMP_01290,Sales,Democratic,3.42,4.1,2.02,3.21,1.16,4,2.7,37.4,Low
EMP_01291,Sales,Autocratic/Micromanagement,3.54,3.45,3.2,3.46,4.2,5,2.0,36.7,Low
EMP_01292,Sales,Autocratic/Micromanagement,5.0,3.69,3.03,3.53,2.64,4,0.5,14.0,Low
EMP_01293,Product Management,Democratic,3.03,3.0,3.46,3.71,1.93,4,5.6,42.4,Low
EMP_01294,Engineering,Supportive,3.42,4.04,2.45,4.42,2.28,4,20.0,51.7,Moderate
EMP_01295,Product Management,Autocratic/Micromanagement,4.23,3.78,3.7,3.36,2.77,4,14.8,19.0,Low
EMP_01296,Engineering,Democratic,4.7,4.07,2.54,4.14,2.66,4,5.9,36.5,Low
EMP_01297,Marketing,Democratic,3.67,3.63,3.62,2.72,3.12,3,0.5,40.0,Low
EMP_01298,Engineering,Supportive,4.3,3.99,3.43,4.8,1.78,3,2.7,52.6,Moderate
EMP_01299,Engineering,Supportive,3.52,5.0,2.1,3.12,1.89,4,2.6,76.7,High
EMP_01300,Engineering,Democratic,3.22,4.1,3.39,3.21,2.73,3,11.5,48.7,Moderate
EMP_01301,HR,Democratic,3.57,3.54,3.46,2.87,3.33,3,0.5,25.3,Low
EMP_01302,Sales,Autocratic/Micromanagement,4.11,4.4,2.34,3.08,2.49,5,4.0,11.8,Low
EMP_01303,Engineering,Autocratic/Micromanagement,2.63,5.0,3.2,3.89,3.22,4,1.1,50.9,Moderate
EMP_01304,Engineering,Supportive,3.13,3.07,2.21,4.1,2.79,3,5.8,48.2,Moderate
EMP_01305,Sales,Supportive,3.91,3.29,3.08,4.02,4.62,3,2.0,39.0,Low
EMP_01306,Sales,Supportive,2.92,3.47,2.88,3.36,4.56,5,3.1,38.1,Low
EMP_01307,Sales,Democratic,3.16,4.43,4.41,3.0,1.3,5,1.8,61.2,Moderate
EMP_01308,Data Science,Autocratic/Micromanagement,4.03,3.05,3.5,3.21,4.55,4,1.8,11.1,Low
EMP_01309,Marketing,Democratic,5.0,4.58,3.24,3.02,2.18,4,5.6,37.3,Low
EMP_01310,Sales,Autocratic/Micromanagement,3.8,3.18,3.52,2.89,4.35,4,10.1,32.0,Low
EMP_01311,HR,Democratic,3.42,4.54,2.88,3.92,1.97,2,4.8,54.5,Moderate
EMP_01312,Engineering,Democratic,2.98,4.28,4.21,3.07,3.23,1,1.0,50.0,Moderate
EMP_01313,Sales,Democratic,3.2,4.65,1.69,3.79,3.01,4,1.7,21.3,Low
EMP_01314,Data Science,Supportive,2.41,3.79,2.39,3.54,2.97,3,0.8,58.8,Moderate
EMP_01315,Sales,Supportive,3.46,5.0,3.41,3.94,3.29,4,4.5,52.8,Moderate
EMP_01316,Sales,Supportive,4.73,4.33,2.45,4.02,4.32,5,3.6,21.0,Low
EMP_01317,Engineering,Autocratic/Micromanagement,4.1,3.05,3.31,3.37,2.76,3,2.2,17.7,Low
EMP_01318,Engineering,Supportive,3.39,3.51,1.77,3.25,2.04,5,0.5,52.6,Moderate
EMP_01319,Product Management,Democratic,3.33,4.56,3.59,4.24,2.71,4,4.6,39.8,Low
EMP_01320,Engineering,Democratic,3.6,3.72,2.5,2.47,1.33,4,12.5,42.7,Low
EMP_01321,Marketing,Supportive,3.72,3.87,3.33,4.08,1.63,4,0.9,50.4,Moderate
EMP_01322,Sales,Supportive,3.41,4.3,4.39,4.13,3.29,2,0.9,48.9,Moderate
EMP_01323,Marketing,Supportive,3.17,4.57,3.64,3.2,1.44,3,2.2,46.4,Moderate
EMP_01324,Engineering,Supportive,2.14,3.63,2.97,2.95,2.96,2,2.4,49.2,Moderate
EMP_01325,Engineering,Supportive,2.55,3.79,3.87,3.62,2.33,4,2.4,53.6,Moderate
EMP_01326,Engineering,Autocratic/Micromanagement,4.56,4.03,3.6,3.92,1.84,3,1.0,22.3,Low
EMP_01327,Sales,Democratic,2.65,4.62,2.83,2.66,1.49,5,3.0,53.4,Moderate
EMP_01328,Product Management,Autocratic/Micromanagement,2.96,3.45,3.48,4.14,2.45,1,11.3,55.6,Moderate
EMP_01329,Data Science,Supportive,3.22,3.59,1.95,2.81,1.1,4,7.1,53.3,Moderate
EMP_01330,Sales,Supportive,2.42,3.27,3.1,4.93,2.66,3,5.3,53.4,Moderate
EMP_01331,Engineering,Supportive,4.42,3.39,3.92,3.59,2.55,4,1.4,53.1,Moderate
EMP_01332,Sales,Democratic,3.94,3.73,3.54,3.08,1.28,3,0.7,56.6,Moderate
EMP_01333,Sales,Autocratic/Micromanagement,3.88,3.38,3.11,4.2,2.94,4,0.5,32.5,Low
EMP_01334,Sales,Democratic,4.34,4.02,3.19,3.9,1.77,4,5.4,38.7,Low
EMP_01335,Marketing,Supportive,3.78,4.32,4.57,3.48,2.79,2,6.5,44.2,Low
EMP_01336,Engineering,Supportive,3.13,4.57,2.87,4.28,2.93,3,8.4,56.5,Moderate
EMP_01337,Engineering,Supportive,3.59,5.0,3.23,3.05,2.31,4,1.6,62.5,Moderate
EMP_01338,Data Science,Autocratic/Micromanagement,3.51,3.4,3.28,3.82,1.4,2,0.5,48.9,Moderate
EMP_01339,Product Management,Autocratic/Micromanagement,3.5,3.52,2.61,3.26,2.42,5,6.7,43.1,Low
EMP_01340,Sales,Supportive,4.03,4.01,3.9,3.66,3.46,3,1.8,50.6,Moderate
EMP_01341,HR,Supportive,2.94,3.88,1.1,2.67,1.24,5,4.8,53.8,Moderate
EMP_01342,Engineering,Supportive,3.31,4.15,3.4,3.83,1.31,4,8.3,49.3,Moderate
EMP_01343,Marketing,Democratic,4.27,4.3,3.26,3.44,1.83,3,0.9,47.6,Moderate
EMP_01344,Engineering,Autocratic/Micromanagement,2.33,3.38,2.01,3.27,1.25,5,4.3,56.3,Moderate
EMP_01345,Product Management,Democratic,2.96,2.7,3.42,3.82,1.64,3,8.3,42.4,Low
EMP_01346,Data Science,Democratic,4.29,3.44,2.04,3.9,1.52,5,5.7,54.1,Moderate
EMP_01347,Product Management,Democratic,3.4,3.86,3.38,4.02,3.65,5,5.1,39.5,Low
EMP_01348,Marketing,Supportive,4.05,4.36,2.07,3.48,2.19,3,6.1,47.8,Moderate
EMP_01349,Product Management,Supportive,4.71,3.56,3.28,3.55,3.53,4,1.2,43.9,Low
EMP_01350,Sales,Autocratic/Micromanagement,3.43,3.85,2.26,2.41,1.47,5,4.4,35.0,Low
EMP_01351,Marketing,Democratic,3.48,4.32,4.02,3.54,1.26,2,20.0,43.4,Low
EMP_01352,Engineering,Supportive,4.02,3.31,3.41,4.14,2.47,4,2.8,57.3,Moderate
EMP_01353,Engineering,Supportive,3.06,4.35,3.16,3.48,4.9,3,4.0,64.1,Moderate
EMP_01354,Engineering,Autocratic/Micromanagement,3.58,3.54,3.01,2.07,1.49,3,11.4,49.2,Moderate
EMP_01355,Engineering,Supportive,4.48,4.21,2.69,3.98,3.23,1,0.5,62.3,Moderate
EMP_01356,Product Management,Supportive,4.81,3.62,3.25,4.02,2.51,5,1.3,59.1,Moderate
EMP_01357,Sales,Supportive,3.34,4.36,3.98,3.35,2.57,3,6.9,47.7,Moderate
EMP_01358,Sales,Democratic,3.94,3.77,4.09,3.96,1.55,4,2.0,65.9,Moderate
EMP_01359,Engineering,Democratic,3.96,3.12,2.03,3.8,3.38,3,0.7,33.6,Low
EMP_01360,Marketing,Supportive,4.21,3.76,2.81,4.25,1.67,5,2.5,50.9,Moderate
EMP_01361,Sales,Supportive,3.39,4.5,2.35,2.43,2.43,1,10.1,39.0,Low
EMP_01362,Sales,Supportive,3.99,4.19,2.4,3.41,2.87,5,20.0,28.3,Low
EMP_01363,Engineering,Democratic,3.48,4.0,3.29,4.18,2.09,1,10.4,44.5,Low
EMP_01364,HR,Democratic,4.18,4.57,3.83,2.85,3.73,4,0.5,39.3,Low
EMP_01365,Data Science,Supportive,4.18,2.77,3.4,2.43,1.75,5,3.6,37.5,Low
EMP_01366,Engineering,Supportive,3.88,4.97,3.52,3.61,2.64,4,0.9,64.1,Moderate
EMP_01367,Engineering,Autocratic/Micromanagement,3.58,3.75,2.94,3.94,2.91,4,3.6,34.3,Low
EMP_01368,Engineering,Democratic,2.26,2.79,2.96,4.17,2.59,4,0.5,13.7,Low
EMP_01369,Engineering,Supportive,2.97,3.88,2.1,2.41,2.52,4,4.5,59.5,Moderate
EMP_01370,Engineering,Supportive,3.08,4.53,2.75,2.59,1.46,1,1.4,66.3,Moderate
EMP_01371,Data Science,Autocratic/Micromanagement,4.63,4.14,3.54,3.16,1.9,2,2.2,29.0,Low
EMP_01372,Data Science,Supportive,3.44,4.15,2.66,3.6,2.31,4,10.8,54.4,Moderate
EMP_01373,Engineering,Supportive,3.34,4.11,3.07,3.8,2.24,4,4.3,50.6,Moderate
EMP_01374,Marketing,Supportive,3.75,4.42,3.66,2.53,3.76,3,9.4,41.2,Low
EMP_01375,Engineering,Democratic,3.32,4.11,4.13,3.86,3.06,3,3.7,34.5,Low
EMP_01376,Engineering,Supportive,2.76,3.58,3.31,4.54,2.48,5,2.1,58.1,Moderate
EMP_01377,Sales,Supportive,3.03,4.84,2.87,4.11,1.82,4,0.5,57.7,Moderate
EMP_01378,Sales,Democratic,3.31,3.84,3.17,3.93,2.1,4,2.3,46.3,Moderate
EMP_01379,HR,Democratic,3.64,3.39,2.44,3.92,2.51,2,2.5,38.6,Low
EMP_01380,Data Science,Democratic,3.21,3.89,2.48,3.4,2.87,5,4.4,42.4,Low
EMP_01381,Engineering,Supportive,3.3,3.96,3.49,3.75,2.9,5,7.5,48.0,Moderate
EMP_01382,HR,Autocratic/Micromanagement,4.36,4.33,2.71,3.58,1.46,4,0.8,30.0,Low
EMP_01383,Data Science,Democratic,4.0,4.75,3.22,5.0,2.42,4,1.3,57.3,Moderate
EMP_01384,Engineering,Supportive,4.75,3.98,3.66,3.63,3.17,3,9.7,41.2,Low
EMP_01385,Marketing,Democratic,2.91,3.5,2.89,3.73,1.83,4,5.4,44.7,Low
EMP_01386,Sales,Democratic,3.87,4.48,2.03,3.9,2.04,5,8.0,34.2,Low
EMP_01387,Product Management,Supportive,3.41,3.89,1.14,3.62,3.87,4,1.5,47.1,Moderate
EMP_01388,Sales,Autocratic/Micromanagement,3.62,3.65,3.65,4.15,2.18,2,2.3,45.6,Moderate
EMP_01389,Sales,Democratic,4.78,4.44,1.35,2.67,2.23,5,0.5,19.7,Low
EMP_01390,Engineering,Democratic,3.11,3.01,3.1,3.99,3.25,4,0.5,35.9,Low
EMP_01391,Engineering,Autocratic/Micromanagement,3.32,4.58,3.81,4.2,3.14,5,0.7,51.0,Moderate
EMP_01392,Sales,Democratic,4.76,4.13,3.04,3.57,2.31,5,8.4,43.7,Low
EMP_01393,HR,Autocratic/Micromanagement,3.12,4.08,3.54,3.97,2.39,4,3.4,44.9,Low
EMP_01394,Product Management,Supportive,3.97,4.78,3.31,4.11,2.17,3,1.6,52.3,Moderate
EMP_01395,HR,Autocratic/Micromanagement,3.88,4.0,4.94,3.81,2.52,4,1.8,45.5,Moderate
EMP_01396,Data Science,Democratic,3.16,3.81,3.34,4.18,2.53,3,4.0,39.9,Low
EMP_01397,Marketing,Democratic,4.05,3.49,3.47,3.46,1.42,3,2.1,46.1,Moderate
EMP_01398,Sales,Autocratic/Micromanagement,4.28,4.51,1.72,4.03,1.7,5,3.1,11.9,Low
EMP_01399,Engineering,Supportive,3.61,4.03,3.44,3.13,2.6,2,4.7,48.9,Moderate
EMP_01400,Engineering,Supportive,3.75,4.47,3.79,2.99,2.74,4,3.5,58.2,Moderate
EMP_01401,Marketing,Democratic,4.1,3.52,3.38,3.61,1.64,5,7.6,44.2,Low
EMP_01402,Engineering,Supportive,3.79,4.53,2.79,4.26,1.61,5,5.5,77.1,High
EMP_01403,Sales,Democratic,3.96,3.51,4.74,4.45,2.7,5,6.0,57.4,Moderate
EMP_01404,Sales,Supportive,2.11,4.09,3.78,3.7,3.81,4,3.4,48.8,Moderate
EMP_01405,Engineering,Supportive,2.78,4.41,3.16,3.58,3.06,2,9.6,57.7,Moderate
EMP_01406,Engineering,Autocratic/Micromanagement,4.23,4.26,2.98,3.27,1.47,3,0.6,45.8,Moderate
EMP_01407,Engineering,Supportive,2.98,3.93,1.96,3.9,2.38,5,0.5,44.9,Low
EMP_01408,Data Science,Democratic,3.49,4.2,3.03,3.24,3.49,5,0.5,48.1,Moderate
EMP_01409,Product Management,Supportive,3.74,3.88,2.68,4.26,1.6,5,2.6,57.5,Moderate
EMP_01410,Engineering,Democratic,4.41,4.21,1.92,3.33,2.9,3,4.2,54.8,Moderate
EMP_01411,Sales,Democratic,3.88,4.54,4.25,3.25,1.01,2,1.2,63.0,Moderate
EMP_01412,Engineering,Supportive,3.01,4.23,3.23,3.46,1.1,3,6.8,74.4,Moderate
EMP_01413,Marketing,Autocratic/Micromanagement,3.94,4.02,3.35,4.38,4.07,4,2.9,31.3,Low
EMP_01414,Marketing,Democratic,3.33,3.87,2.84,3.36,2.66,4,7.2,37.7,Low
EMP_01415,Marketing,Democratic,2.78,4.54,3.77,3.08,1.34,3,4.5,46.5,Moderate
EMP_01416,Engineering,Democratic,3.3,3.84,3.35,2.99,3.73,3,0.8,28.5,Low
EMP_01417,Sales,Democratic,4.5,3.9,4.06,3.52,2.76,4,0.9,49.5,Moderate
EMP_01418,Data Science,Autocratic/Micromanagement,3.91,3.16,3.9,3.83,2.14,5,0.7,43.3,Low
EMP_01419,Data Science,Supportive,4.55,4.37,3.05,3.37,1.95,3,13.7,67.8,Moderate
EMP_01420,HR,Autocratic/Micromanagement,3.71,3.19,3.5,4.54,3.14,3,3.5,42.5,Low
EMP_01421,Engineering,Supportive,3.38,4.53,2.73,3.1,3.36,2,8.0,67.9,Moderate
EMP_01422,Engineering,Autocratic/Micromanagement,4.97,4.54,4.38,3.54,1.7,5,9.5,44.3,Low
EMP_01423,Product Management,Democratic,2.99,4.0,3.0,5.0,2.67,2,1.4,44.2,Low
EMP_01424,Product Management,Democratic,3.22,4.04,4.69,2.95,1.39,1,5.1,51.1,Moderate
EMP_01425,Product Management,Supportive,3.72,3.82,2.36,3.74,2.01,5,7.2,46.7,Moderate
EMP_01426,Product Management,Autocratic/Micromanagement,4.72,2.99,3.29,3.67,3.02,3,0.7,20.0,Low
EMP_01427,Engineering,Democratic,2.96,3.94,3.43,3.33,2.17,4,1.6,50.5,Moderate
EMP_01428,Data Science,Autocratic/Micromanagement,3.91,3.02,3.18,4.53,2.71,4,1.2,44.6,Low
EMP_01429,Engineering,Supportive,3.13,4.4,2.84,2.9,1.83,2,5.5,66.3,Moderate
EMP_01430,Engineering,Supportive,4.78,3.51,2.85,3.43,2.42,1,3.5,51.0,Moderate
EMP_01431,Sales,Supportive,3.72,4.02,3.03,2.92,3.84,3,5.1,49.2,Moderate
EMP_01432,Engineering,Supportive,3.65,4.06,3.85,4.52,1.89,5,1.1,48.3,Moderate
EMP_01433,Engineering,Supportive,2.38,3.71,4.18,3.93,2.48,3,2.7,49.7,Moderate
EMP_01434,Engineering,Democratic,4.07,3.73,1.88,4.04,2.91,5,2.0,45.5,Moderate
EMP_01435,Sales,Supportive,2.77,3.83,4.03,3.61,3.38,4,1.1,62.1,Moderate
EMP_01436,Engineering,Autocratic/Micromanagement,3.75,4.39,3.55,3.37,1.95,4,9.6,63.9,Moderate
EMP_01437,Product Management,Democratic,4.75,3.9,3.94,2.86,3.68,4,6.6,32.6,Low
EMP_01438,Data Science,Democratic,3.46,4.87,2.31,5.0,3.68,3,5.1,52.9,Moderate
EMP_01439,Marketing,Democratic,4.68,4.47,4.0,3.38,1.0,4,2.9,41.9,Low
EMP_01440,Product Management,Democratic,4.95,4.78,4.05,3.51,3.33,4,5.8,36.5,Low
EMP_01441,Engineering,Democratic,3.8,3.74,2.53,4.81,2.23,3,2.5,46.1,Moderate
EMP_01442,HR,Democratic,3.36,3.18,2.35,4.35,2.73,4,2.0,36.3,Low
EMP_01443,Product Management,Supportive,4.35,4.06,4.1,4.26,2.97,3,0.6,51.8,Moderate
EMP_01444,HR,Supportive,4.09,3.18,3.43,3.92,1.73,1,1.7,59.2,Moderate
EMP_01445,Engineering,Supportive,3.67,3.26,2.95,3.93,1.31,4,4.8,57.7,Moderate
EMP_01446,Sales,Supportive,3.86,3.91,3.23,3.88,1.85,5,4.0,57.3,Moderate
EMP_01447,Product Management,Supportive,4.37,3.49,4.62,3.67,4.84,3,5.4,37.8,Low
EMP_01448,Product Management,Autocratic/Micromanagement,3.43,3.59,3.21,3.42,2.47,4,0.5,53.6,Moderate
EMP_01449,Marketing,Supportive,4.16,4.78,3.07,2.75,3.25,2,6.3,43.9,Low
EMP_01450,HR,Democratic,3.4,3.51,2.61,4.02,2.39,5,1.6,42.9,Low
EMP_01451,Engineering,Autocratic/Micromanagement,3.23,3.83,3.4,4.29,1.69,4,5.3,41.5,Low
EMP_01452,Sales,Democratic,4.73,4.23,3.06,4.46,2.54,3,1.9,49.2,Moderate
EMP_01453,Engineering,Democratic,3.57,3.38,2.27,4.03,4.14,5,4.1,41.0,Low
EMP_01454,Sales,Democratic,3.2,3.25,3.03,3.47,1.95,2,16.7,41.9,Low
EMP_01455,Engineering,Autocratic/Micromanagement,4.53,4.63,1.98,3.37,2.1,3,0.5,41.9,Low
EMP_01456,Sales,Autocratic/Micromanagement,4.72,3.47,3.78,4.52,4.47,2,1.2,18.2,Low
EMP_01457,Product Management,Autocratic/Micromanagement,3.17,3.85,3.39,5.0,1.98,4,0.7,43.0,Low
EMP_01458,Sales,Autocratic/Micromanagement,3.33,4.32,3.01,3.2,3.51,2,1.1,45.8,Moderate
EMP_01459,Marketing,Democratic,3.81,3.69,2.0,4.22,3.06,4,2.6,32.0,Low
EMP_01460,Engineering,Supportive,2.66,4.67,3.89,4.75,2.68,4,1.3,65.7,Moderate
EMP_01461,Marketing,Democratic,4.34,3.88,1.88,3.79,3.08,4,0.5,36.5,Low
EMP_01462,Product Management,Supportive,3.2,4.41,2.29,4.33,2.78,4,2.2,40.3,Low
EMP_01463,Data Science,Democratic,3.29,3.51,2.03,2.88,2.69,3,3.6,42.8,Low
EMP_01464,Engineering,Democratic,4.94,5.0,2.57,2.91,1.67,3,4.2,61.7,Moderate
EMP_01465,Marketing,Democratic,3.81,4.75,3.97,3.65,2.64,4,9.1,41.4,Low
EMP_01466,Marketing,Supportive,3.18,3.77,3.14,3.91,2.13,5,11.3,57.0,Moderate
EMP_01467,Sales,Supportive,4.17,3.7,2.86,4.09,2.16,4,5.9,53.1,Moderate
EMP_01468,Sales,Supportive,3.4,3.71,2.54,3.8,1.88,1,2.9,55.8,Moderate
EMP_01469,Sales,Supportive,3.8,3.59,3.21,3.89,2.68,5,9.0,53.4,Moderate
EMP_01470,Product Management,Supportive,4.7,3.72,4.77,4.09,4.18,4,3.5,41.3,Low
EMP_01471,Marketing,Supportive,5.0,4.69,3.52,3.98,1.91,4,0.5,47.1,Moderate
EMP_01472,Product Management,Democratic,3.4,4.45,1.75,3.27,2.68,3,6.1,42.3,Low
EMP_01473,Engineering,Supportive,3.52,2.97,2.62,3.08,2.08,3,1.8,50.0,Moderate
EMP_01474,Engineering,Supportive,3.82,4.37,2.26,3.37,2.16,3,11.2,69.9,Moderate
EMP_01475,Engineering,Democratic,3.57,3.37,3.61,3.72,2.84,3,3.3,45.0,Moderate
EMP_01476,Engineering,Autocratic/Micromanagement,4.51,4.05,4.07,4.18,3.67,5,0.5,13.2,Low
EMP_01477,HR,Autocratic/Micromanagement,3.83,3.95,3.89,4.24,2.37,5,1.1,44.5,Low
EMP_01478,Sales,Supportive,3.7,4.17,3.29,2.54,2.9,3,1.4,51.4,Moderate
EMP_01479,Data Science,Supportive,3.27,3.72,2.17,3.3,2.01,4,1.6,48.2,Moderate
EMP_01480,Engineering,Democratic,3.22,4.67,2.1,3.64,2.48,2,3.3,57.1,Moderate
EMP_01481,Product Management,Democratic,3.0,4.03,3.0,3.39,2.31,1,0.5,42.6,Low
EMP_01482,Product Management,Autocratic/Micromanagement,3.05,3.7,2.16,3.99,3.14,4,1.7,37.8,Low
