employee_id,department,manager_leadership_style,pers_openness,pers_conscientiousness,pers_extraversion,pers_agreeableness,pers_neuroticism,work_flexibility_preference,years_at_company,p_o_fit_score,fit_eligibility_class
EMP_1183,Marketing,Supportive,3.5,4.01,3.56,2.21,2.3,5,0.5,51.6,Moderate
EMP_1184,Product,Autocratic/Micromanagement,3.81,3.43,3.12,3.64,3.12,1,7.0,33.0,Low
EMP_1185,Engineering,Supportive,4.56,3.45,2.6,3.89,2.71,3,7.0,37.1,Low
EMP_1186,Product,Autocratic/Micromanagement,3.32,3.49,4.08,3.54,2.32,3,3.2,33.4,Low
EMP_1187,Marketing,Autocratic/Micromanagement,5.0,4.62,3.31,3.46,2.5,4,1.1,27.0,Low
EMP_1188,Engineering,Supportive,4.99,3.04,3.55,3.02,2.62,2,0.5,52.6,Moderate
EMP_1189,Data Science,Supportive,3.51,3.4,1.82,3.89,1.54,4,0.5,52.6,Moderate
EMP_1190,Marketing,Supportive,3.2,3.46,1.26,4.51,2.19,4,0.5,51.0,Moderate
EMP_1191,Engineering,Democratic,4.09,3.79,2.05,2.17,2.75,2,1.6,32.5,Low
EMP_1192,Sales,Democratic,3.36,3.64,2.82,3.45,1.62,2,0.7,34.2,Low
EMP_1193,Data Science,Autocratic/Micromanagement,2.79,2.91,3.66,2.92,2.2,1,1.1,36.5,Low
EMP_1194,Marketing,Autocratic/Micromanagement,4.5,3.56,1.33,2.61,4.61,4,4.2,13.4,Low
EMP_1195,Engineering,Democratic,4.45,3.74,4.47,2.82,1.8,3,11.2,35.3,Low
EMP_1196,Product,Supportive,3.71,3.42,3.34,3.73,2.39,2,0.8,48.4,Moderate
EMP_1197,Product,Supportive,2.72,4.21,4.29,3.74,2.03,4,2.2,57.1,Moderate
EMP_1198,Product,Autocratic/Micromanagement,2.74,4.35,2.49,4.38,2.61,2,15.0,33.5,Low
EMP_1199,Marketing,Supportive,3.68,3.75,3.6,3.51,2.05,3,9.4,54.5,Moderate
EMP_1200,Engineering,Supportive,3.25,3.94,3.27,2.45,2.51,4,1.5,43.3,Low
EMP_1201,HR,Democratic,3.36,2.5,3.85,3.36,2.13,4,1.3,35.9,Low
EMP_1202,Engineering,Democratic,4.32,3.55,3.01,2.67,3.54,4,1.0,34.0,Low
EMP_1203,Engineering,Autocratic/Micromanagement,4.11,4.4,3.58,2.78,2.77,2,0.6,39.4,Low
EMP_1204,Data Science,Democratic,4.56,3.55,4.08,3.85,1.9,2,2.2,40.0,Low
EMP_1205,Sales,Supportive,2.91,3.36,2.68,3.62,3.37,4,1.5,32.9,Low
EMP_1206,HR,Autocratic/Micromanagement,3.36,5.0,3.39,3.85,1.93,1,4.8,47.0,Moderate
EMP_1207,Marketing,Supportive,4.13,4.89,1.69,3.29,1.45,5,0.9,49.6,Moderate
EMP_1208,Sales,Supportive,3.91,4.08,3.76,3.97,2.7,3,4.7,40.2,Low
EMP_1209,Data Science,Democratic,4.67,4.48,4.76,3.25,4.23,3,1.2,44.2,Low
EMP_1210,Product,Supportive,3.89,2.46,2.2,4.17,1.24,3,3.1,60.8,Moderate
EMP_1211,Sales,Democratic,4.89,3.33,3.13,3.71,1.64,5,3.6,38.6,Low
EMP_1212,Sales,Supportive,3.98,3.52,3.9,3.38,3.3,4,3.9,50.2,Moderate
EMP_1213,Engineering,Democratic,4.34,3.66,3.23,3.63,2.19,3,0.7,38.8,Low
EMP_1214,HR,Supportive,3.37,3.51,3.33,3.49,3.19,4,1.2,54.4,Moderate
EMP_1215,Marketing,Autocratic/Micromanagement,3.61,2.27,2.89,4.46,2.03,3,1.0,52.1,Moderate
EMP_1216,Engineering,Autocratic/Micromanagement,4.24,4.03,2.86,3.65,2.81,3,3.0,39.5,Low
EMP_1217,Engineering,Supportive,4.73,4.13,3.13,3.5,4.1,3,0.5,48.3,Moderate
EMP_1218,Marketing,Supportive,4.11,4.76,3.23,3.36,1.74,3,2.6,40.2,Low
EMP_1219,Marketing,Supportive,3.54,3.33,2.25,4.01,3.52,3,0.5,44.5,Low
EMP_1220,Data Science,Supportive,4.56,3.28,3.15,3.92,3.24,1,1.4,50.0,Moderate
EMP_1221,Product,Autocratic/Micromanagement,2.07,2.19,4.45,3.34,1.51,1,4.1,45.7,Moderate
EMP_1222,Engineering,Democratic,2.6,3.62,2.86,2.81,3.15,2,1.9,32.2,Low
EMP_1223,Sales,Supportive,4.08,4.34,2.21,2.96,2.76,3,1.2,25.2,Low
EMP_1224,Product,Supportive,3.61,3.43,3.08,3.39,2.77,5,3.3,52.2,Moderate
EMP_1225,Sales,Supportive,4.02,5.0,2.63,4.31,2.97,4,4.7,40.9,Low
EMP_1226,Marketing,Democratic,3.65,3.65,2.13,3.35,2.42,5,1.0,35.8,Low
EMP_1227,Data Science,Supportive,4.0,3.89,3.31,3.14,2.76,3,1.2,51.7,Moderate
EMP_1228,Data Science,Autocratic/Micromanagement,3.03,2.98,2.63,2.44,2.89,3,3.6,50.0,Moderate
EMP_1229,Product,Autocratic/Micromanagement,4.0,3.97,2.7,4.41,3.3,4,11.8,34.2,Low
EMP_1230,Sales,Supportive,4.3,2.61,3.32,3.84,1.48,4,0.8,52.5,Moderate
EMP_1231,Product,Democratic,4.45,4.22,1.97,3.98,3.73,3,3.7,36.0,Low
EMP_1232,Engineering,Autocratic/Micromanagement,5.0,4.23,1.81,4.08,1.78,4,8.3,37.6,Low
EMP_1233,Engineering,Democratic,3.77,4.62,3.74,3.4,3.31,4,2.2,56.8,Moderate
EMP_1234,Engineering,Supportive,3.79,3.19,1.66,3.55,2.76,4,1.3,45.6,Moderate
EMP_1235,Marketing,Supportive,2.53,3.9,2.42,4.39,1.68,4,3.8,52.3,Moderate
EMP_1236,Data Science,Autocratic/Micromanagement,3.23,4.14,1.76,3.61,3.12,5,0.5,43.7,Low
EMP_1237,Product,Democratic,3.46,4.07,2.81,3.85,1.94,5,1.6,40.1,Low
EMP_1238,Sales,Democratic,4.34,3.28,3.54,4.02,3.56,3,1.0,28.9,Low
EMP_1239,Product,Autocratic/Micromanagement,3.17,2.36,3.29,3.89,2.13,1,0.9,42.1,Low
EMP_1240,Engineering,Autocratic/Micromanagement,4.16,4.01,5.0,3.42,1.5,1,0.7,31.9,Low
EMP_1241,Product,Autocratic/Micromanagement,3.6,3.71,4.07,3.48,3.93,2,4.7,37.2,Low
EMP_1242,HR,Supportive,3.48,3.46,2.46,3.97,2.85,1,10.9,42.8,Low
EMP_1243,HR,Democratic,3.77,4.26,2.24,3.97,3.39,3,1.7,43.7,Low
EMP_1244,HR,Democratic,3.33,3.77,5.0,4.2,2.02,1,0.5,47.8,Moderate
EMP_1245,HR,Autocratic/Micromanagement,3.3,3.01,4.05,3.83,1.19,4,4.4,47.3,Moderate
EMP_1246,Marketing,Democratic,2.41,2.64,3.67,3.86,4.04,2,2.7,24.1,Low
EMP_1247,Engineering,Supportive,3.43,3.12,3.26,3.23,2.69,3,4.5,44.8,Low
EMP_1248,Engineering,Autocratic/Micromanagement,3.26,5.0,3.42,3.15,3.09,2,3.7,46.6,Moderate
EMP_1249,Product,Democratic,3.24,4.23,2.01,3.97,3.23,5,8.3,31.6,Low
EMP_1250,Marketing,Supportive,3.89,3.91,3.33,3.16,2.43,4,0.5,56.9,Moderate
EMP_1251,HR,Democratic,4.06,3.69,3.26,3.49,2.88,3,0.6,36.3,Low
EMP_1252,Sales,Supportive,3.76,3.65,2.48,4.33,3.98,5,1.5,23.8,Low
EMP_1253,Engineering,Supportive,4.3,4.5,2.77,4.23,2.67,2,2.4,59.2,Moderate
EMP_1254,Engineering,Supportive,4.0,3.51,4.41,3.68,3.45,5,9.1,41.8,Low
EMP_1255,Marketing,Democratic,3.39,4.15,3.1,3.32,1.11,3,8.3,47.7,Moderate
EMP_1256,Sales,Democratic,3.28,3.59,4.86,3.43,3.6,3,7.2,37.7,Low
EMP_1257,Engineering,Democratic,3.82,4.96,1.81,4.02,1.48,1,0.9,58.8,Moderate
EMP_1258,Sales,Democratic,4.0,4.25,2.78,3.48,3.51,2,4.6,21.3,Low
EMP_1259,Engineering,Autocratic/Micromanagement,4.58,4.55,1.96,3.17,3.01,5,1.7,24.8,Low
EMP_1260,Sales,Supportive,4.43,3.45,2.23,4.23,2.62,4,9.4,26.1,Low
EMP_1261,Data Science,Supportive,3.22,4.43,2.54,3.61,2.62,2,0.8,63.0,Moderate
EMP_1262,HR,Autocratic/Micromanagement,3.53,3.61,3.45,3.15,2.5,3,0.5,46.0,Moderate
EMP_1263,Data Science,Supportive,4.07,3.87,3.41,3.79,2.04,2,6.5,56.8,Moderate
EMP_1264,Sales,Autocratic/Micromanagement,4.35,4.78,2.66,4.08,2.54,1,4.4,2.5,Low
EMP_1265,Engineering,Autocratic/Micromanagement,4.26,3.17,1.42,2.9,4.47,5,6.0,18.9,Low
EMP_1266,Engineering,Democratic,3.56,3.92,4.38,3.38,3.74,3,0.6,31.6,Low
EMP_1267,Data Science,Autocratic/Micromanagement,2.72,4.06,2.97,3.35,2.0,3,7.6,54.4,Moderate
EMP_1268,Sales,Supportive,2.9,4.11,2.31,3.77,2.91,5,4.0,32.4,Low
EMP_1269,Marketing,Supportive,3.79,3.53,3.42,3.88,2.78,3,3.7,51.7,Moderate
EMP_1270,Data Science,Democratic,3.84,5.0,3.36,3.17,2.59,3,3.1,50.3,Moderate
EMP_1271,Marketing,Supportive,2.83,3.02,2.94,2.6,1.9,3,5.1,49.5,Moderate
EMP_1272,Product,Autocratic/Micromanagement,3.63,4.68,3.32,4.12,3.06,4,1.9,30.0,Low
EMP_1273,HR,Supportive,4.04,4.53,2.28,2.83,3.38,4,0.5,46.5,Moderate
EMP_1274,Engineering,Democratic,2.79,4.94,3.81,3.66,2.03,1,2.7,60.5,Moderate
EMP_1275,Sales,Democratic,4.37,2.85,2.4,3.42,4.26,4,4.8,20.8,Low
EMP_1276,Engineering,Democratic,3.34,3.28,2.72,3.6,3.92,4,0.6,25.5,Low
EMP_1277,Engineering,Supportive,4.48,4.7,3.72,4.49,3.14,4,0.9,59.0,Moderate
EMP_1278,Product,Supportive,3.23,2.67,4.16,5.0,1.71,5,4.2,58.5,Moderate
EMP_1279,Engineering,Autocratic/Micromanagement,2.88,2.84,4.47,2.52,3.02,3,1.1,37.6,Low
EMP_1280,Sales,Supportive,3.28,3.51,4.04,4.09,2.93,2,0.7,59.0,Moderate
EMP_1281,Marketing,Autocratic/Micromanagement,3.53,3.92,2.94,3.41,3.11,4,7.7,36.1,Low
EMP_1282,Marketing,Democratic,3.33,4.76,1.97,4.13,3.97,2,0.6,34.8,Low
EMP_1283,Sales,Autocratic/Micromanagement,3.45,3.69,4.32,4.07,2.56,1,1.5,51.9,Moderate
EMP_1284,Engineering,Democratic,3.83,3.44,4.3,4.35,4.34,1,2.0,27.6,Low
EMP_1285,Data Science,Supportive,3.48,3.99,2.66,3.67,3.03,4,2.3,50.8,Moderate
EMP_1286,Sales,Democratic,3.55,4.08,3.94,2.97,2.47,1,1.6,32.9,Low
EMP_1287,Engineering,Autocratic/Micromanagement,2.4,4.06,2.93,4.06,4.62,3,8.5,50.8,Moderate
EMP_1288,Data Science,Democratic,3.87,3.69,4.4,3.57,3.36,2,3.8,30.4,Low
EMP_1289,Engineering,Autocratic/Micromanagement,3.54,2.63,2.79,3.36,2.34,4,1.6,42.2,Low
EMP_1290,Engineering,Democratic,4.73,3.25,4.78,3.21,2.77,3,1.5,36.7,Low
EMP_1291,Data Science,Supportive,2.94,4.65,3.83,4.1,3.21,2,2.4,58.2,Moderate
EMP_1292,Engineering,Supportive,2.33,3.91,4.64,4.46,2.58,4,0.5,55.2,Moderate
EMP_1293,Sales,Autocratic/Micromanagement,4.03,3.61,2.83,2.78,2.81,4,9.1,8.1,Low
EMP_1294,Marketing,Supportive,3.84,4.47,3.52,3.87,2.05,3,0.9,50.5,Moderate
EMP_1295,HR,Autocratic/Micromanagement,2.89,3.12,2.42,3.28,1.35,3,4.2,52.7,Moderate
EMP_1296,Engineering,Autocratic/Micromanagement,2.53,3.66,3.88,2.62,2.79,4,5.3,42.3,Low
EMP_1297,Engineering,Supportive,4.68,3.88,3.92,3.59,2.81,5,6.1,43.3,Low
EMP_1298,Engineering,Supportive,4.59,3.54,5.0,3.0,3.12,1,0.6,34.7,Low
EMP_1299,Marketing,Democratic,1.86,3.86,3.59,2.55,2.24,3,2.7,40.5,Low
EMP_1300,Marketing,Supportive,3.28,3.69,3.78,3.03,1.63,3,0.5,59.6,Moderate
EMP_1301,Engineering,Autocratic/Micromanagement,4.76,2.96,2.82,2.88,1.93,4,5.7,26.4,Low
EMP_1302,Product,Democratic,3.27,3.91,3.63,3.11,3.54,4,2.3,41.9,Low
EMP_1303,Engineering,Democratic,3.26,3.0,2.9,2.7,2.17,2,0.6,37.2,Low
EMP_1304,Sales,Autocratic/Micromanagement,3.4,3.9,3.29,3.26,2.35,2,4.4,38.8,Low
EMP_1305,Marketing,Supportive,2.82,4.62,3.34,3.07,2.45,5,1.4,48.5,Moderate
EMP_1306,Product,Democratic,2.41,3.63,2.92,3.73,2.2,4,0.5,41.3,Low
EMP_1307,Marketing,Supportive,4.34,3.1,3.25,3.86,2.15,5,2.2,54.2,Moderate
EMP_1308,HR,Supportive,2.31,3.72,2.9,3.66,2.0,5,0.9,59.2,Moderate
EMP_1309,Data Science,Democratic,3.77,3.3,2.9,3.36,3.82,3,10.5,42.0,Low
EMP_1310,HR,Autocratic/Micromanagement,4.22,4.16,4.06,3.34,3.24,2,1.6,25.8,Low
EMP_1311,Engineering,Supportive,2.58,3.71,3.34,3.0,3.7,4,3.0,46.7,Moderate
EMP_1312,Product,Democratic,2.95,4.83,3.48,3.01,3.86,3,10.4,30.9,Low
EMP_1313,Sales,Democratic,4.45,4.5,2.03,3.92,1.0,3,1.8,31.6,Low
EMP_1314,HR,Supportive,3.97,3.71,3.54,2.44,2.97,3,1.6,49.9,Moderate
EMP_1315,Sales,Supportive,3.17,4.23,3.62,3.45,2.23,5,0.6,50.6,Moderate
EMP_1316,Marketing,Autocratic/Micromanagement,4.44,3.56,2.88,3.31,3.59,1,9.7,11.3,Low
EMP_1317,Sales,Democratic,4.44,3.82,4.87,3.86,2.11,2,5.6,50.2,Moderate
EMP_1318,Marketing,Democratic,3.79,3.58,1.37,2.64,1.86,4,0.9,46.0,Moderate
EMP_1319,Engineering,Democratic,2.97,4.26,3.83,3.51,1.55,5,1.4,56.8,Moderate
EMP_1320,Engineering,Supportive,3.31,4.66,3.77,3.71,2.46,5,8.6,64.1,Moderate
EMP_1321,Engineering,Democratic,3.8,4.28,3.63,2.36,3.43,4,2.7,49.2,Moderate
EMP_1322,Engineering,Democratic,3.47,4.35,3.34,2.86,2.9,1,2.8,47.5,Moderate
EMP_1323,Product,Democratic,4.26,4.35,3.64,3.44,1.74,3,3.7,41.3,Low
EMP_1324,Engineering,Supportive,2.53,4.13,3.89,3.81,4.42,5,5.0,52.8,Moderate
EMP_1325,Product,Supportive,2.55,3.12,2.62,3.61,3.22,3,9.8,42.1,Low
EMP_1326,Data Science,Supportive,3.73,4.82,3.44,3.84,3.32,4,5.7,54.8,Moderate
EMP_1327,Engineering,Autocratic/Micromanagement,3.26,4.88,3.05,2.85,3.73,3,9.5,47.7,Moderate
EMP_1328,HR,Democratic,3.16,3.66,2.32,2.55,1.39,1,6.0,46.8,Moderate
EMP_1329,Marketing,Democratic,2.36,3.58,3.77,3.55,1.97,4,0.5,46.7,Moderate
EMP_1330,Sales,Supportive,3.61,4.17,2.75,2.76,3.36,5,0.5,22.9,Low
EMP_1331,Sales,Supportive,3.56,4.13,2.0,2.98,2.05,5,7.6,43.8,Low
EMP_1332,Marketing,Democratic,4.06,3.68,2.77,4.06,2.48,5,0.5,40.3,Low
EMP_1333,Engineering,Democratic,3.65,3.05,2.56,3.61,2.64,4,5.5,32.5,Low
EMP_1334,Product,Democratic,3.51,3.98,4.02,3.16,1.68,4,6.6,40.4,Low
EMP_1335,Product,Supportive,4.42,4.13,3.32,3.08,2.41,5,1.9,39.8,Low
EMP_1336,Marketing,Democratic,2.68,4.24,4.31,3.87,3.43,1,1.5,26.5,Low
EMP_1337,Engineering,Supportive,3.98,4.01,2.67,3.63,3.28,5,0.8,68.8,Moderate
EMP_1338,Marketing,Supportive,2.43,3.64,3.9,2.77,3.59,3,0.5,40.3,Low
EMP_1339,Engineering,Democratic,3.01,4.4,5.0,2.33,3.51,5,4.8,51.9,Moderate
EMP_1340,Engineering,Supportive,2.75,3.84,3.48,4.63,3.02,4,0.5,45.9,Moderate
EMP_1341,Data Science,Supportive,4.15,3.52,3.89,2.77,2.96,2,10.1,46.8,Moderate
EMP_1342,Sales,Democratic,3.55,3.69,3.75,3.82,2.9,2,1.2,38.8,Low
EMP_1343,Product,Democratic,3.59,2.75,2.06,4.41,2.2,3,5.5,29.7,Low
EMP_1344,Marketing,Autocratic/Micromanagement,2.83,3.69,3.67,3.59,1.88,3,0.5,48.1,Moderate
EMP_1345,Marketing,Democratic,3.39,4.21,3.45,3.14,2.15,3,2.7,39.8,Low
EMP_1346,Sales,Supportive,3.07,4.0,2.99,2.64,2.44,4,1.5,31.5,Low
EMP_1347,Data Science,Supportive,3.87,4.71,2.49,2.64,2.18,3,0.5,67.5,Moderate
EMP_1348,Data Science,Autocratic/Micromanagement,2.91,3.64,3.76,3.73,3.03,1,3.7,32.8,Low
EMP_1349,Product,Democratic,4.53,4.09,2.42,4.37,2.86,5,10.0,38.2,Low
EMP_1350,Engineering,Democratic,2.43,4.28,4.91,3.26,2.95,3,0.5,50.9,Moderate
EMP_1351,Product,Supportive,3.04,5.0,3.29,3.17,2.98,5,1.1,50.1,Moderate
EMP_1352,Sales,Democratic,4.77,3.89,2.22,3.92,3.66,1,4.3,17.5,Low
EMP_1353,Sales,Supportive,3.3,3.17,2.79,3.09,2.69,5,7.2,27.7,Low
EMP_1354,Marketing,Democratic,2.68,4.31,2.98,3.66,3.51,2,0.7,36.0,Low
EMP_1355,Sales,Autocratic/Micromanagement,3.75,4.92,5.0,3.53,3.11,4,0.5,46.7,Moderate
EMP_1356,Product,Autocratic/Micromanagement,3.27,3.61,2.49,3.25,3.6,4,0.5,24.7,Low
EMP_1357,Product,Democratic,3.01,4.3,3.11,3.49,3.99,5,0.8,33.0,Low
EMP_1358,Sales,Democratic,2.83,4.54,2.77,4.56,3.16,3,0.5,18.1,Low
EMP_1359,Data Science,Autocratic/Micromanagement,5.0,4.41,3.6,3.86,2.78,2,1.6,36.2,Low
EMP_1360,Sales,Democratic,3.42,3.88,2.78,4.16,2.78,5,2.0,18.2,Low
EMP_1361,Product,Supportive,2.25,3.38,2.29,2.95,2.32,3,2.3,43.5,Low
EMP_1362,Engineering,Democratic,4.65,3.75,3.04,4.16,2.3,2,0.5,45.6,Moderate
EMP_1363,Marketing,Supportive,4.03,4.08,2.96,3.88,3.42,3,2.2,48.8,Moderate
EMP_1364,Marketing,Democratic,3.06,4.34,2.73,2.6,1.93,2,0.5,41.3,Low
EMP_1365,Marketing,Democratic,2.95,4.0,2.77,3.82,3.99,3,1.0,34.2,Low
EMP_1366,Engineering,Democratic,4.07,3.57,4.15,3.19,2.58,3,1.6,42.4,Low
EMP_1367,Marketing,Supportive,3.43,4.13,2.94,2.57,4.99,3,0.5,37.5,Low
EMP_1368,Product,Supportive,2.25,4.32,2.29,3.58,2.15,3,5.9,44.3,Low
EMP_1369,Engineering,Democratic,4.85,4.03,2.83,3.82,2.9,3,0.8,53.4,Moderate
EMP_1370,Engineering,Autocratic/Micromanagement,3.3,3.3,3.24,3.59,2.42,4,4.9,44.1,Low
EMP_1371,Product,Democratic,4.65,3.69,2.13,3.43,2.07,5,2.2,43.7,Low
EMP_1372,Engineering,Supportive,4.49,4.37,4.5,3.3,3.55,2,2.3,59.3,Moderate
EMP_1373,Product,Autocratic/Micromanagement,2.9,2.97,3.89,4.98,1.82,5,3.6,44.6,Low
EMP_1374,Sales,Autocratic/Micromanagement,4.32,2.54,4.34,2.79,2.16,5,0.5,33.2,Low
EMP_1375,Engineering,Supportive,3.14,4.7,3.51,4.02,3.17,4,0.5,66.0,Moderate
EMP_1376,Product,Supportive,2.29,4.11,1.53,3.51,3.3,5,1.4,51.9,Moderate
EMP_1377,Sales,Democratic,3.3,4.16,4.43,2.99,1.59,3,1.9,48.4,Moderate
EMP_1378,Sales,Autocratic/Micromanagement,3.88,3.15,2.51,3.47,3.17,5,2.0,26.3,Low
EMP_1379,Data Science,Autocratic/Micromanagement,3.28,4.24,2.57,2.66,2.8,4,4.0,63.6,Moderate
EMP_1380,Sales,Autocratic/Micromanagement,3.39,3.97,3.33,3.14,1.97,3,0.5,43.8,Low
EMP_1381,Engineering,Democratic,4.4,2.85,4.3,3.47,2.07,4,11.2,45.6,Moderate
EMP_1382,Data Science,Democratic,3.67,4.65,4.04,2.57,1.07,3,0.7,56.9,Moderate
EMP_1383,Product,Supportive,3.01,3.9,3.93,3.8,4.07,2,1.0,39.2,Low
EMP_1384,Data Science,Supportive,4.09,3.56,2.95,2.92,3.51,2,8.3,43.2,Low
EMP_1385,Marketing,Democratic,3.74,3.57,2.94,2.63,1.67,4,0.5,40.5,Low
EMP_1386,Data Science,Democratic,1.83,2.59,3.48,2.85,3.34,4,15.0,28.4,Low
EMP_1387,HR,Democratic,3.9,4.16,3.1,4.81,2.24,3,0.5,39.1,Low
EMP_1388,Engineering,Democratic,3.87,3.96,3.91,2.31,3.43,3,0.5,38.7,Low
EMP_1389,Product,Supportive,3.61,3.68,3.86,3.76,2.3,2,1.0,43.2,Low
EMP_1390,Sales,Democratic,4.22,4.57,3.67,3.05,2.41,3,2.0,40.1,Low
EMP_1391,Engineering,Supportive,3.13,2.97,1.18,3.29,2.47,5,2.6,49.6,Moderate
EMP_1392,Engineering,Democratic,3.84,3.44,3.3,3.86,2.17,5,0.5,38.7,Low
EMP_1393,Engineering,Autocratic/Micromanagement,2.5,3.29,3.11,3.83,3.82,4,0.5,35.3,Low
EMP_1394,Sales,Democratic,3.88,3.63,3.33,3.09,3.42,5,0.5,36.6,Low
EMP_1395,Data Science,Autocratic/Micromanagement,4.97,3.84,2.6,2.69,2.79,5,1.0,17.6,Low
EMP_1396,HR,Supportive,2.9,4.06,2.14,3.87,3.52,2,8.9,49.5,Moderate
EMP_1397,Sales,Democratic,3.07,3.59,3.57,3.83,1.4,3,1.7,46.5,Moderate
EMP_1398,Engineering,Supportive,3.1,3.27,2.91,3.33,1.72,2,5.1,60.1,Moderate
EMP_1399,Marketing,Democratic,3.69,4.81,3.66,3.77,3.08,3,0.7,35.8,Low
EMP_1400,Marketing,Autocratic/Micromanagement,2.86,5.0,2.66,3.23,3.29,4,0.5,33.6,Low
EMP_1401,Engineering,Democratic,3.89,3.89,4.33,3.0,2.92,2,2.8,35.8,Low
EMP_1402,Engineering,Autocratic/Micromanagement,4.19,3.35,4.0,3.5,1.19,5,6.0,32.5,Low
EMP_1403,Engineering,Supportive,3.97,4.69,3.44,3.81,1.85,4,8.0,65.9,Moderate
EMP_1404,Marketing,Autocratic/Micromanagement,2.36,2.93,3.03,3.69,3.03,4,2.8,35.9,Low
EMP_1405,Marketing,Supportive,4.3,3.6,3.88,3.81,4.64,1,1.2,48.9,Moderate
EMP_1406,Sales,Autocratic/Micromanagement,4.26,3.38,3.51,3.04,3.67,1,0.5,8.8,Low
EMP_1407,HR,Supportive,4.18,3.1,3.39,4.45,3.96,4,3.9,44.0,Low
EMP_1408,HR,Supportive,3.86,3.63,4.03,3.29,2.97,5,1.2,46.3,Moderate
EMP_1409,Sales,Democratic,3.75,3.28,4.34,3.43,2.97,5,6.5,47.4,Moderate
EMP_1410,Product,Autocratic/Micromanagement,4.32,3.81,2.2,2.71,1.87,4,3.3,18.8,Low
EMP_1411,Engineering,Supportive,4.95,3.82,2.36,3.38,3.46,2,6.9,41.1,Low
EMP_1412,Engineering,Supportive,2.93,3.43,2.58,3.82,2.64,2,2.9,46.1,Moderate
EMP_1413,Data Science,Autocratic/Micromanagement,4.35,3.58,2.0,3.96,3.25,5,5.2,19.9,Low
EMP_1414,Engineering,Supportive,3.54,3.66,3.15,4.44,2.72,2,1.2,52.0,Moderate
EMP_1415,Sales,Supportive,3.51,4.29,3.68,3.81,2.92,4,2.4,38.0,Low
EMP_1416,Product,Democratic,2.52,3.71,3.18,3.67,2.63,3,0.5,32.2,Low
EMP_1417,Engineering,Supportive,3.4,4.29,2.77,3.23,2.88,3,3.3,64.8,Moderate
EMP_1418,Engineering,Autocratic/Micromanagement,2.9,4.15,4.1,3.1,3.5,3,2.7,52.4,Moderate
EMP_1419,Sales,Autocratic/Micromanagement,3.28,4.14,3.31,4.08,1.69,5,4.9,35.1,Low
EMP_1420,Product,Democratic,2.83,4.63,3.47,4.07,1.51,5,4.6,47.6,Moderate
EMP_1421,Data Science,Autocratic/Micromanagement,3.29,3.13,4.12,2.85,3.04,5,3.5,36.3,Low
EMP_1422,Sales,Democratic,3.32,3.52,3.1,3.93,3.85,3,0.5,36.4,Low
EMP_1423,Engineering,Supportive,3.67,4.86,4.85,3.89,4.05,2,8.2,52.5,Moderate
EMP_1424,Engineering,Supportive,2.47,3.65,2.84,2.83,1.72,5,0.5,45.3,Moderate
EMP_1425,Product,Democratic,2.59,2.11,4.8,3.82,2.38,2,5.7,37.7,Low
EMP_1426,Product,Supportive,3.85,3.68,2.42,2.87,1.52,3,2.3,51.8,Moderate
EMP_1427,Engineering,Autocratic/Micromanagement,3.04,3.88,3.61,2.04,2.26,3,6.0,38.2,Low
EMP_1428,Product,Autocratic/Micromanagement,4.35,2.23,2.69,3.4,3.6,3,2.2,13.8,Low
EMP_1429,Marketing,Supportive,3.76,4.6,4.1,3.65,2.69,3,3.6,56.4,Moderate
EMP_1430,Product,Democratic,4.02,3.37,2.82,3.43,2.4,5,1.6,30.7,Low
EMP_1431,Sales,Democratic,4.59,4.0,3.43,5.0,3.14,5,4.8,31.6,Low
EMP_1432,Sales,Autocratic/Micromanagement,3.38,3.66,2.68,3.73,2.06,3,1.0,23.6,Low
EMP_1433,Sales,Autocratic/Micromanagement,3.2,3.03,3.95,3.59,3.97,1,4.4,32.3,Low
EMP_1434,Marketing,Democratic,4.21,3.16,2.68,3.76,2.71,4,0.8,41.4,Low
EMP_1435,Engineering,Autocratic/Micromanagement,3.96,3.24,4.55,3.24,2.38,3,4.5,43.6,Low
EMP_1436,Engineering,Democratic,3.47,4.45,2.4,4.06,3.17,5,1.2,56.1,Moderate
EMP_1437,Data Science,Democratic,4.57,3.71,2.12,3.72,3.45,1,1.1,36.9,Low
EMP_1438,Marketing,Supportive,3.45,3.49,3.96,3.69,3.98,2,5.8,33.4,Low
EMP_1439,Engineering,Supportive,3.62,3.24,2.73,3.13,2.53,4,5.9,40.3,Low
EMP_1440,Marketing,Democratic,3.61,4.52,3.19,2.56,3.57,4,4.1,39.7,Low
EMP_1441,Product,Supportive,2.95,4.68,2.94,3.2,2.78,3,9.0,52.9,Moderate
EMP_1442,Engineering,Supportive,3.65,4.51,2.15,3.67,2.21,3,0.6,68.2,Moderate
EMP_1443,Marketing,Democratic,4.58,4.1,3.14,3.23,2.08,3,1.1,36.5,Low
EMP_1444,Sales,Supportive,3.91,3.97,4.21,3.68,1.82,3,1.2,62.2,Moderate
EMP_1445,Product,Democratic,3.62,3.07,4.0,3.36,2.11,2,1.3,38.5,Low
EMP_1446,Engineering,Democratic,3.49,3.65,3.39,3.76,3.59,5,1.4,28.7,Low
EMP_1447,Marketing,Autocratic/Micromanagement,3.83,3.39,4.09,2.91,3.27,1,4.2,36.6,Low
EMP_1448,HR,Democratic,4.12,2.7,2.35,3.62,1.71,3,1.1,53.1,Moderate
